name;osm_name;operator_ref;lat;lon;nbs_booth;booth_node_id;booth_way_id;type;operator_osm
HOCHFELDEN N°45;HOCHFELDEN;36;48.7697298;7.6014901;;[1391610490, 2378835401, 4802326993, 7565269942];;close;Sanef
HORDAIN (péage d'Hordain);HORDAIN (péage d'Hordain);37;;;;;;close;Sanef
JARNY N°31;JARNY N°31;38;;;;;;close;Sanef
L'ISLE-ADAM (péage d'Amblainville);PEAGE D AMBLAINVILLE;39;49.2052597;2.1690154;;[288919698, 288919803];;close;Sanef
LA CÔTE PICARDE N°24;LA COTE PICARDE;40;50.2544211;1.7467016;;[97729391, 2847657921];;close;Sanef
LA FÈRE N°12;LA FERE;41;49.6872595;3.4653283;;[926794469, 1519182855];;close;Sanef
LA NEUVILLETTE N°15;LA NEUVILLETTE;42;49.2978995;3.9979118;;[1445378851, 1445378921];;open;Sanef
LAON N°13;LAON N°13;43;;;;;;close;Sanef
LIÉVIN N°6.2;LIEVIN;44;50.4377971;2.7071936;;[1513763776, 1513763927];;close;Sanef
LILLE / DOURGES (péage de Fresnes);PEAGE DE FRESNES;45;50.3251351;2.9114529;;[31004566, 270684525];;close;Sanef
LILLERS N°5;LILLERS;46;50.5530576;2.4629357;;[532177764, 8951761706];;close;Sanef
MARQUION N°8;CAMBRAI MARQUION;47;50.2025031;3.1069730;;[1371703167, 1371703269];;close;Sanef
MASNIÈRES N°9;MASNIERES;48;50.0686130;3.1724114;;[1200490953, 1517753229];;close;Sanef
MEAUX (A140) / CRECY N°16;MEAUX (A140) / CRECY N°16;49;;;;;;close;Sanef
MÉRU N°13;MÉRU N°13;50;;;;;;close;Sanef
METZ (A31);METZ (A31);51;;;;;;close;Sanef
MONT-CHOISY N°18;MONT CHOISY;52;48.9107120;4.2881712;;[243198059, 1575767382];;close;Sanef
MONTREUIL-AUX-LIONS N°19;MONTREUIL AUX LIONS;53;49.0132565;3.1552689;;[4390079353, 4390079354, 4390079355, 4390079356];;close;Sanef
NŒUX-LES-MINES N°6.1;N UX LES MINES;54;50.4868903;2.6840046;;[2407630266, 7368385795];;close;Sanef
NEUFCHÂTEL-EN-BRAY (A28) (péage d'Haudricourt);PEAGE D HAUDRICOURT;55;49.7595881;1.7027622;;[32628291, 270376590];;close;Sanef
NEUFCHÂTEL-HARDELOT N°27;NEUFCHATEL HARDELOT;56;50.6112128;1.6498107;;[563328105, 1432280813];;close;Sanef
PARIS / NOISY-LE-GRAND (péage de Coutevroult);COUTEVROULT;57;48.8537293;2.8383486;;[25196607, 264140281];;close;Sanef
PARIS / ROISSY (péage de Chamant);PEAGE DE CHAMANT;58;49.2159236;2.6275844;;[293659568, 3364175158];;close;Sanef
PÉRONNE / VALLEE DE LA SOMME N°13;PERONNE VALLEE DE LA SOMME;59;49.8769736;2.8397676;;[270671520];;close;Sanef
PHALSBOURG N°43;PHALSBOURG;60;48.7721050;7.2405277;;[142268, 30841803];;close;Sanef
POIX-DE-PICARDIE N°13;POIX DE PICARDIE;61;49.8085369;1.9687477;;[988049756, 4681594641];;close;Sanef
PONT-SAINTE-MAXENCE N°9;PONT SAINTE MAXENCE;62;49.3207318;2.6947754;;[447081125, 447081126];;close;Sanef
PUTTELANGE N°40;PUTTELANGE;63;49.0690602;6.9185464;;[418250959, 418250961, 4368543870, 4368543880];;close;Sanef
REIMS EST (péage de Taissy);REIMS EST (péage de Taissy);64;;;;;;close;Sanef
REIMS NORD (péage d'Ormes);REIMS NORD (péage d'Ormes);65;;;;;;close;Sanef
REIMS OUEST (péage de Thillois) N°22;REIMS OUEST (péage de Thillois) N°22;66;;;;;;close;Sanef
REIMS (péage de Courcy);PEAGE DE COURCY;67;49.3220770;3.9839641;;[23197167, 23197169];;close;Sanef
REIMS SUD N°23;REIMS SUD N°23;68;;;;;;close;Sanef
RESSONS N°11;RESSONS;69;49.5217342;2.7157532;;[1877499832, 1877499843];;close;Sanef
ROYE N°12;ROYE N°12;70;;;;;;close;Sanef
SAINT-AVOLD N°37;SAINT AVOLD;71;49.1360544;6.7129059;;[1584068033, 1584068039];;close;Sanef
SAINT-ÉTIENNE-AU-TEMPLE N°25;SAINT ETIENNE AU TEMPLE;72;49.0334402;4.4358734;;[1575874810, 1575874813];;close;Sanef
SAINT-GIBRIEN N°17;SAINT GIBRIEN;73;48.9735998;4.2886495;;[264756447, 1042719181];;close;Sanef
SAINT-QUENTIN NORD N°10;SAINT QUENTIN NORD;74;49.8614425;3.2407601;;[304862451, 1041135056];;close;Sanef
SAINT-QUENTIN SUD N°11;SAINT QUENTIN SUD;75;49.8123217;3.2948588;;[307057501, 374119298];;close;Sanef
SAINTE-MARIE-AUX-CHÊNES N°32;SAINTE MARIE AUX CHENES;76;49.1939622;5.9895963;;[150591312, 150605254];;close;Sanef
SAINTE-MENEHOULD N°26;SAINTE MENEHOULD;77;49.0763749;4.8837392;;[21528882, 310301329];;close;Sanef
SALOUËL N°18;SALOUEL;78;49.8597729;2.2138115;;[373481261];;close;Sanef
SARRE-UNION N°42;SARRE UNION;79;48.9138936;7.1244262;;[768541481, 768541482, 9738141241, 9738141248];;close;Sanef
SARREGUEMINES N°41;SARREGUEMINES;80;49.0448224;7.0287816;;[259003448, 1041328348];;close;Sanef
SAVERNE N°44;SAVERNE;81;48.7617872;7.3901158;;[30923142, 8554613606];;close;Sanef
SENLIS N°8;SENLIS;82;49.2114247;2.6185551;;[144772, 32212303, 2120513424, 2120513425];;close;Sanef
SOMMESOUS N°20;SOMMESOUS;83;48.7298276;4.2292654;;[865277253, 865277258];;close;Sanef
ST-JEAN-LES-DEUX-JUMEAUX N°18;SAINT JEAN LES DEUX JUMEAUX;84;48.9523886;3.0390884;;[259083764, 4421111789, 4421111790];;close;Sanef
STRASBOURG (péage de Schwindratzheim);PEAGE DE SCHWINDRATZHEIM;85;48.7696868;7.6020109;;[29761117, 29761118];;close;Sanef
SURVILLIERS / SAINT-WITZ N°7;SURVILLIERS SAINT WITZ;86;49.0847945;2.5510274;;[344943470, 344945338];;open;Sanef
VALLÉE DE L'AUBE N°21;VALLEE DE L AUBE;87;48.5254684;4.1855778;;[1695359055, 1695359059];;close;Sanef
VALLÉE DE LA HEM N°2;VALLEE DE LA HEM;88;50.8203691;2.0627049;;[1269035686, 1269035757];;open;Sanef
VALLÉE DE LA NIÈVRE N°21;VALLEE DE LA NIEVRE;89;50.0298021;2.0695973;;[331251955, 2609480516];;close;Sanef
VATRY N°19;VATRY N°19;90;;;;;;close;Sanef
VERDUN N°29;VERDUN;91;49.1109692;5.4138552;;[230233305];;close;Sanef
VILLERS-BRETONNEUX N°52;VILLERS BRETONNEUX;92;49.8546947;2.5225454;;[431586530, 431586544];;close;Sanef
VOIE SACRÉE N°28;VOIE SACREE;93;49.0938355;5.2784389;;[1575874816, 5636803321];;close;Sanef
BEAUTOT;BEAUTOT;1;49.6353577;1.0506526;;[603286199, 705472696];;close;SAPN
BEUZEVILLE N°28;BEUZEVILLE N°28;2;;;;;;close;SAPN
BOLBEC N°7;BOLBEC;3;49.5814117;0.4430307;;[984859296, 984859299];;close;SAPN
BONNIÈRES-SUR-SEINE (A13a);BONNIÈRES-SUR-SEINE (A13a);4;;;;;;close;SAPN
BOURG-ACHARD N°25;BOURG-ACHARD N°25;5;;;;;;close;SAPN
BOURNEVILLE N°26;BOURNEVILLE N°26;6;;;;;;close;SAPN
CAEN;CAEN;7;;;;;;close;SAPN
CAGNY (A813);CAGNY (A813);8;;;;;;close;SAPN
CHAUFOUR N°15 à GAILLON N°17;CHAUFOUR N°15 à GAILLON N°17;9;;;;;;close;SAPN
CHENARD N°1 (A29);CHENARD N°1 (A29);10;;;;;;close;SAPN
CRIQUEBEUF N°20 à MAISON-BRÛLEE N°24 / ROUEN LES ESSARTS (A139);LES ESSARTS;11;46.7903968;-1.1946328;;[279128148, 824250288, 4003306365, 4003306366, 4003306367, 4422608089];;close;SAPN
DOZULÉ N°30;DOZULÉ N°30;12;;;;;;close;SAPN
FECAMP N°8;FECAMP;13;49.6324469;0.6400228;;[248706668, 938388636];;close;SAPN
HEUDEBOUVILLE N°18;HEUDEBOUVILLE N°18;14;;;;;;close;SAPN
INCARVILLE N°19;INCARVILLE N°19;15;;;;;;close;SAPN
LA HAIE-TONDUE N°29;LA HAIE-TONDUE N°29;16;;;;;;close;SAPN
LA RIVIÈRE-SAINT-SAUVEUR N°3 (A29);LA RIVIÈRE-SAINT-SAUVEUR N°3 (A29);17;;;;;;close;SAPN
LE HAVRE N°5;LE HAVRE N°5;18;;;;;;close;SAPN
PEAGE DE CHAMBOURCY;PEAGE DE CHAMBOURCY;19;;;;;;open;SAPN
PEAGE DE MONTESSON;PEAGE DE MONTESSON;20;;;;;;open;SAPN
PLATEAU N°2 (A29);PLATEAU;21;49.3919027;0.2508982;;[1430086827, 1430086859];;close;SAPN
POISSY / ORGEVAL N°7 à MANTES-SUD N°12;POISSY / ORGEVAL N°7 à MANTES-SUD N°12;22;;;;;;close;SAPN
PONT L'EVÊQUE, DEAUVILLE (A132);PONT L'EVÊQUE, DEAUVILLE (A132);23;;;;;;close;SAPN
ST-ROMAIN-DE-COLBOSC N°6;ST-ROMAIN-DE-COLBOSC N°6;24;;;;;;close;SAPN
ST-SAËNS N°10;ST-SAËNS N°10;25;;;;;;close;SAPN
TANCARVILLE (A131);GARE DE PEAGE DU PONT DE TANCARVILLE;26;49.4636322;0.4739779;;[4721310697, 4721310722];;close;SAPN
TROARN N°31;TROARN N°31;27;;;;;;close;SAPN
YERVILLE N°9;YERVILLE;28;49.6477221;0.8427548;;[938406584, 938406621];;close;SAPN
YVETOT;YVETOT;29;49.6273870;0.8062109;;[1604117575, 1604117578];;close;SAPN
